District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Kasaragod,Grama Panchayat,G14023,Ajanur,6,ADOT,BINDU P,CPI,LDF,933,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,17,AJANUR KADAPPURAM,SHEEBA A K,INC,UDF,512,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,14,ATHINHAL,HAMEED CHERAKKADATH,IUML,UDF,584,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,22,BARIKKAD,BASEER VELLIKOTH,IUML,UDF,1409,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,7,BELLIKOTH,SATHI,CPI(M),LDF,732,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,21,CHITTARI,P P NASEEMA TEACHER,IUML,UDF,1074,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,15,ITTAMMAL,PARVATHI ,CPI(M),LDF,690,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,8,KATTUKULANGARA,T MADHAVAN MASTER,CPI(M),LDF,583,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,12,KIZHAKKUMKARA,K MOHANAN,CPI(M),LDF,661,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,16,KOLAVAYAL,KUNHAMINA C,IUML,UDF,867,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,4,MADIYAN,SHEEBA UMMER,IUML,UDF,715,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,20,MALLIKAMAD,SUKUMARAN,BJP,BJP+,590,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,5,MANIKKOTH,ABDUL KAREEM,IUML,UDF,555,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,19,MATTUMMAL,ANITHA GANGADHARAN,CPI(M),LDF,684,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,9,MAVUNGAL,GEETHA BABURAJ,BJP,BJP+,544,2015
Kasaragod,Grama Panchayat,G14023,Ajanur,23,MUKKOODU,SAKUNTHALA P A,CPI(M),LDF,1217,2015
