District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Kozhikode,Grama Panchayat,G11043,Arikkulam,1,THIRUVANGAYOOR,എ കെ ശാന്ത,CPI(M),LDF,506,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,2,KARAYAD,നിഷ എം കെ,CPI(M),LDF,707,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,3,EKKATTOOR,കെ പി രജനി,CPI(M),LDF,703,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,4,THARAMMAL,വി പി അശോകന്‍,CPI(M),LDF,721,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,5,VAKAMOLY,എൻ വി നജീഷ് കുമാര്‍,CPI(M),LDF,530,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,6,OOTTERY,എം പ്രകാശന്‍,LJD,LDF,583,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,7,OORALLOOR,എ എം സുഗതന്‍ മാസ്റ്റർ,CPI(M),LDF,572,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,8,ARIKKULAM EAST,ബിന്ദു പറമ്പടി,INC,UDF,458,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,9,ARIKKULAM WEST,ശ്യാമള ഇടപ്പളളി,INC,UDF,388,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,10,MAVATT,ബിനി കെ,IUML,UDF,381,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,11,ARIKKULAM NORTH,ഇന്ദിര എ,CPI(M),LDF,487,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,12,KANNAMBATH,കെ എം അമ്മത്,CPI(M),LDF,571,2020
Kozhikode,Grama Panchayat,G11043,Arikkulam,13,KURUDI VEEDU,ബിനിത എൻ എം,CPI,LDF,506,2020
Kozhikode,Grama Panchayat,G11046,Atholi,1,MODAKKALLUR,ബൈജു കൂമുള്ളി,BJP,NDA,571,2020
Kozhikode,Grama Panchayat,G11046,Atholi,2,KUMULLI,രേഖ വെള്ളത്തോട്ടത്തില്‍,INC,UDF,726,2020
Kozhikode,Grama Panchayat,G11046,Atholi,3,KOTHANGAL,ഷിജു തയ്യില്‍,INC,UDF,489,2020
Kozhikode,Grama Panchayat,G11046,Atholi,4,KANNIPPOYIL,സുനീഷ് നടുവിലയില്‍,INC,UDF,619,2020
Kozhikode,Grama Panchayat,G11046,Atholi,5,KODASSERI,എ എം വേലായുധന്‍,CPI(M),LDF,538,2020
Kozhikode,Grama Panchayat,G11046,Atholi,6,POOKKODE,സി കെ റിജേഷ്,INC,UDF,584,2020
Kozhikode,Grama Panchayat,G11046,Atholi,7,KOLAKKADE,രമ പി എം,INC,UDF,494,2020
Kozhikode,Grama Panchayat,G11046,Atholi,8,ATHOLIKKAVE,ശാന്തി മാവീട്ടില്‍,INC,UDF,594,2020
Kozhikode,Grama Panchayat,G11046,Atholi,9,ATHANI,ഫൌസിയ ഉസ്മാന്‍,CPI(M),LDF,473,2020
Kozhikode,Grama Panchayat,G11046,Atholi,10,KONGANNUR EAST,ജുനൈസ് പി കെ,CPI(M),LDF,764,2020
Kozhikode,Grama Panchayat,G11046,Atholi,11,KONGANNUR,സാജിത ടീച്ചര്‍,INC,UDF,660,2020
Kozhikode,Grama Panchayat,G11046,Atholi,12,KUNIYIL KADAVE,എ എം സരിത,IUML,UDF,616,2020
Kozhikode,Grama Panchayat,G11046,Atholi,13,ATHOLI,സന്ദീപ് കുമാര്‍ നാല് പുരക്കല്‍,INC,UDF,589,2020
Kozhikode,Grama Panchayat,G11046,Atholi,14,KUDAKKALLU,ഷീബ രാമചന്ദ്രന്‍,INC,UDF,693,2020
Kozhikode,Grama Panchayat,G11046,Atholi,15,VELOOR,വാസവന്‍ പൊയിലില്‍,INC,UDF,507,2020
Kozhikode,Grama Panchayat,G11046,Atholi,16,VELOOR WEST,ബിന്ദു രാജന്‍ മലയില്‍,INC,UDF,688,2020
Kozhikode,Grama Panchayat,G11046,Atholi,17,THORAYI,ശകുന്തള കുനിയില്‍,CPI(M),LDF,591,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,1,MIDIYERI,ടി സജിത്ത്,CPI(M),LDF,663,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,2,ANCHUKANDAM,അഷ്റഫ് വി,IUML,UDF,828,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,3,KEERIYANGADI,ടി കെ ഹാരിസ് മാസ്റ്റര്‍,IUML,UDF,586,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,4,THANEERPANTHAL,കാട്ടില്‍ മൊയ്തു മാസ്റ്റര്‍,IUML,UDF,698,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,5,KADAMERI,സരള കൊള്ളിക്കാവില്‍,INC,UDF,508,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,6,KAMICHERI,ഷൈബ,INC,UDF,552,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,7,MOOKKADATHUM VAYAL,അബ്ദുല്‍ഹമീദ് നെല്ല്യാട്ടുമ്മല്‍,INC,UDF,447,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,8,THAROPOYIL,ആയിഷ ടീച്ചര്‍ പി കെ,IUML,UDF,806,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,9,PANTHAPPOYIL,ലിസ പുനയങ്കോട്ട്,CPI(M),LDF,656,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,10,KUTTIYADI POYIL,നജ്മുന്നിസ സി എം,IND,OTH,649,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,11,NALOM KOROL,ലതിക പി എം,INC,UDF,594,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,12,KADAMERI WEST,ടി വി കുഞ്ഞിരാമന്‍ മാസ്റ്റര്‍,CPI(M),LDF,423,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,13,MANGALAD,എ സുരേന്ദ്രന്‍,IUML,UDF,652,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,14,POYILPARA,പി രവീന്ദ്രന്‍,CPI(M),LDF,661,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,15,KUTTIVAYAL,ശ്രീലത എന്‍ പി,CPI(M),LDF,637,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,16,KACHERIPARAMBU,അണിയോത്ത് പ്രവിത,LJD,LDF,403,2020
Kozhikode,Grama Panchayat,G11019,Ayancheri,17,PONMERI,സുധ സുരേഷ്,CPI,LDF,710,2020
Kozhikode,Grama Panchayat,G11001,Azhiyur,1,POOZHITHALA,മൈമൂന ടീച്ചര്‍,IUML,UDF,511,2020
Kozhikode,Grama Panchayat,G11001,Azhiyur,2,CHUNGAM NORTH,സാജിദ് നെല്ലോളി,IUML,UDF,572,2020
Kozhikode,Grama Panchayat,G11001,Azhiyur,3,RAILWAY STATION,ഫിറോസ് കാളാണ്ടി,INC,UDF,447,2020
Kozhikode,Grama Panchayat,G11001,Azhiyur,4,KOTTAMALA,ശശിധരന്‍ തോട്ടത്തില്‍,INC,UDF,400,2020
