District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,1,PAZHAMTHOTTAM,സത്യപ്രകാശ് എ,T20,OTH,584,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,2,VALAMBOOR,രഞ്ജിത കെ വി,T20,OTH,733,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,3,EZHIPRAM,ഡീന ദീപക്,T20,OTH,774,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,4,KADAYIRUPPU,ലൗലി ലൂവീസ്.കെ.,T20,OTH,652,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,5,MANGATTOOR,ആശ ജയകുമാർ,T20,OTH,505,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,6,THONNIKKA,ജീൽ മാവേലിൽ,T20,OTH,443,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,7,KADAMATTOM,എല്‍സി മത്തായി,T20,OTH,404,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,8,PERINGOLE,മാത്യൂസ് പോള്‍,T20,OTH,430,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,9,THONDIPPEDIKA,അനിത സി കെ,T20,OTH,663,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,10,PAREPPEDIKA,പ്രസന്ന പ്രദീപ്,T20,OTH,486,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,11,PULINCHODE,രജനി പി .റ്റി,T20,OTH,512,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,12,PANCODE EAST,ശ്രീജ സന്തോഷ്കുമാർ,T20,OTH,462,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,13,PANCODE WEST,അനു എൽദോസ്,T20,OTH,468,2020
Ernakulam,Grama Panchayat,G07052,Aikkaranadu,14,MANAYATHUPEEDIKA,എബി മാത്യു,T20,OTH,516,2020
Ernakulam,Grama Panchayat,G07008,Alangad,1,NEERICODE WEST,സുനി സജീവന്‍,CPI(M),LDF,854,2020
Ernakulam,Grama Panchayat,G07008,Alangad,2,NEERICODE EAST,വി ബി ജബ്ബാര്‍,INC,UDF,898,2020
Ernakulam,Grama Panchayat,G07008,Alangad,3,PANCHAYAT HEAD QUARTERS,മോഹനന്‍ പി വി,INC,UDF,568,2020
Ernakulam,Grama Panchayat,G07008,Alangad,4,KODUVAZHANGA NORTH,ലത പുരുഷന്‍,CPI,LDF,789,2020
Ernakulam,Grama Panchayat,G07008,Alangad,5,IRAVIPURAM,ഷാമിലി ടീച്ചര്‍,INC,UDF,518,2020
Ernakulam,Grama Panchayat,G07008,Alangad,6,KOTTAPURAM,പി ആര്‍ ജയകൃഷ്ണന്‍,CPI(M),LDF,573,2020
Ernakulam,Grama Panchayat,G07008,Alangad,7,MALIKAM PEEDIKA,പി എം മനാഫ്,CPI(M),LDF,620,2020
Ernakulam,Grama Panchayat,G07008,Alangad,8,ALANGAD,എല്‍സ ജേക്കബ്ബ്,IND,OTH,480,2020
Ernakulam,Grama Panchayat,G07008,Alangad,9,THIRUVALLOOR,വിജി സുരേഷ്,BJP,NDA,451,2020
Ernakulam,Grama Panchayat,G07008,Alangad,10,KUNNEL,കെ ആര്‍ ബിജു,CPI(M),LDF,854,2020
Ernakulam,Grama Panchayat,G07008,Alangad,11,KODUVAZHANGA,മിനി ബാബു,CPI(M),LDF,744,2020
Ernakulam,Grama Panchayat,G07008,Alangad,12,PANAYIKKULAM,തസ്‌നിം സിറാജുദ്ദീന്‍,IND,OTH,881,2020
Ernakulam,Grama Panchayat,G07008,Alangad,13,METHANAM,ഉഷ രവി,CPI,LDF,658,2020
Ernakulam,Grama Panchayat,G07008,Alangad,14,CHIRAYAM,കെ വി ജെസ്റ്റിന്‍,CPI(M),LDF,738,2020
Ernakulam,Grama Panchayat,G07008,Alangad,15,KONGORPPILLY EAST,ബിന്‍സി സുനില്‍,CPI(M),LDF,767,2020
Ernakulam,Grama Panchayat,G07008,Alangad,16,OLANAD,നിജിത ഹിതിന്‍,INC,UDF,554,2020
Ernakulam,Grama Panchayat,G07008,Alangad,17,TIRUMUPPAM,വിന്‍സെന്റ് കാരിക്കശ്ശേരി,CPI(M),LDF,1047,2020
Ernakulam,Grama Panchayat,G07008,Alangad,18,KONGORPILLY WEST,ജോബ് കുറുപ്പത്ത്,INC,UDF,627,2020
Ernakulam,Grama Panchayat,G07008,Alangad,19,PAZHAMPILLY,സാബു പണിക്കശ്ശേരി,INC,UDF,503,2020
Ernakulam,Grama Panchayat,G07008,Alangad,20,KARINGAMTHURUTHU SOUTH,ഷാര പ്രവീണ്‍,CPI(M),LDF,363,2020
Ernakulam,Grama Panchayat,G07008,Alangad,21,KARINGAMTHURUTHU NORTH,നിറ്റ സാബു,IND,OTH,374,2020
Ernakulam,Grama Panchayat,G07046,Amballur,1,AMBALLOOR WEST,ബീനാ മുകുന്ദന്‍,IND,OTH,522,2020
Ernakulam,Grama Panchayat,G07046,Amballur,2,AKKAPPANAM,എ എന്‍  ശശികുമാര്‍,INC,UDF,526,2020
Ernakulam,Grama Panchayat,G07046,Amballur,3,AMBALLOOR EAST,രമേശന്‍ തവളക്കുളത്തില്‍,INC,UDF,676,2020
Ernakulam,Grama Panchayat,G07046,Amballur,4,AMBALOOR,എ പി  സുഭാഷ്,CPI(M),LDF,393,2020
Ernakulam,Grama Panchayat,G07046,Amballur,5,KANJIRAMATTOM CENTER,എം എം  ബഷീര്‍,IUML,UDF,371,2020
Ernakulam,Grama Panchayat,G07046,Amballur,6,KULAYATTIKKARA NORTH,ഫാരിസ മുജീബ്,CPI(M),LDF,495,2020
Ernakulam,Grama Panchayat,G07046,Amballur,7,KULAYATTIKKARA,സുനിത സണ്ണി,INC,UDF,493,2020
Ernakulam,Grama Panchayat,G07046,Amballur,8,THOTTARA,ജെസ്സി ജോയി വെട്ടിക്കാലില്‍,INC,UDF,559,2020
Ernakulam,Grama Panchayat,G07046,Amballur,9,THOTTARA EAST,ജയന്തി റാവു രാജ്,INC,UDF,450,2020
Ernakulam,Grama Panchayat,G07046,Amballur,10,ARAYANKAAVU,ജയശ്രീ പത്മാകരന്‍,INC,UDF,561,2020
Ernakulam,Grama Panchayat,G07046,Amballur,11,KEECHERY,ഉമാദേവി,CPI(M),LDF,628,2020
Ernakulam,Grama Panchayat,G07046,Amballur,12,PLAPPILLY,ബിജു തോമസ്,INC,UDF,558,2020
Ernakulam,Grama Panchayat,G07046,Amballur,13,MAMBUZHA,ബിനു പുത്തേത്ത്മ്യാലില്‍,INC,UDF,696,2020
Ernakulam,Grama Panchayat,G07046,Amballur,14,PUTHUVASSERY,രാജന്‍ പാണാറ്റില്‍,INC,UDF,555,2020
Ernakulam,Grama Panchayat,G07046,Amballur,15,KANJIRAMATTOM,ജലജ മണിയപ്പന്‍,INC,UDF,584,2020
Ernakulam,Grama Panchayat,G07046,Amballur,16,KANJIRAMATTOM WEST,അസീന ഷാമല്‍,INC,UDF,354,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,1,PERINGAZHA,ഓമന മോഹനന്‍ വയലില്‍,IND,OTH,422,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,2,PERIMBALLOOR EAST,ബിജു തോട്ടുപുറം,INC,UDF,589,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,3,ARAKKUZHA,ജിജു ഓണാട്ട്,IND,OTH,496,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,4,KEEZHMADANGU,ദീപ്തി സണ്ണി,INC,UDF,479,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,5,MEMADANGU,സെലിന്‍ ചെറിയാന്‍,IND,OTH,378,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,6,THOTTAKKARA,ഷീജ അജി ചുള്ളിമ്യാലില്‍,INC,UDF,459,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,7,PANDAPPILLY EAST,സുനിത വിനോദ് മുത്ത്യാരുകുന്നേല്‍,IND,OTH,304,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,8,MULLAPPADI,സാബു പൊതൂര്‍,INC,UDF,451,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,9,PANDAPPILLY WEST,ആൽബി ആൽബിൻ,IND,OTH,259,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,10,AROOR,വിഷ്ണു ബാബു കൈപ്പാംതടത്തില്‍,INC,UDF,381,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,11,MEENKUNNAM,ജാന്‍സി മാത്യു (ജാന്‍സി ടീച്ചര്‍),IND,OTH,484,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,12,PERUMBALLOOR WEST,സിബി കുര്യാക്കോ,IND,OTH,372,2020
Ernakulam,Grama Panchayat,G07078,Arakkuzha,13,MUTHUKALLU,ലസിത മോഹനന്‍ മാരിയില്‍,INC,UDF,247,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,1,CHERUKUNNAM,ഷിജി ഷാജി,CPI(M),LDF,423,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,2,PUNNAYAM,എൻ. വി. പ്രതീഷ്,CPI(M),LDF,399,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,3,ASAMANNOOR,ചിത്ര ചന്ദ്ര൯,INC,UDF,551,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,4,PAYYAL,ലത രാമചന്ദ്രന്‍,CPI(M),LDF,491,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,5,PANICHAYAM,സുബി ഷാജി,CPI(M),LDF,385,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,6,NOOLELY NORTH,സുബൈദ പരീത്,INC,UDF,581,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,7,NOOLELY SOUTH,ഗീത രാജീവ്,CPI(M),LDF,432,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,8,EKKUNNAM,അജാസ് യൂസഫ്,CPI(M),LDF,423,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,9,METHALA NORTH,പി.കെ ജമാല്‍,INC,UDF,508,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,10,METHALA SOUTH,കെ.കെ. മോഹനന്‍ (കുഞ്ഞൻ),CPI(M),LDF,488,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,11,KALLIL,ജിജു ജോസഫ്,INC,UDF,460,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,12,THALAPUNCHA,രഘുകുമാര്‍ പരമേശ്വരന്‍ കര്‍ത്ത,INC,UDF,462,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,13,POOMALA,ജോബി ഐസക്ക്,IND,OTH,480,2020
Ernakulam,Grama Panchayat,G07018,Asamannur,14,ODAKKALI,സരിത ഉണ്ണികൃഷ്ണന്‍,CPI(M),LDF,368,2020
Ernakulam,Grama Panchayat,G07077,Avoly,1,KIZHAKKEKARA,ശ്രീനി വേണു വാന്തുപറമ്പിൽ,CPI(M),LDF,497,2020
Ernakulam,Grama Panchayat,G07077,Avoly,2,RANDAR,അഷറഫ് മൈതീൻ കക്കാട്ട്,IND,OTH,574,2020
Ernakulam,Grama Panchayat,G07077,Avoly,3,KOTTAPURAM,ശശി കണ്ടോതി(ശശി കാപ്പൻ),CPI,LDF,494,2020
