District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Idukki,Grama Panchayat,G06001,Adimali,1,PAZHAMPILLICHAL,ലിന്‍സി,INC,UDF,481,2020
Idukki,Grama Panchayat,G06001,Adimali,2,PARISSAKKALLU,ബാബു കെ ജെ,INC,UDF,608,2020
Idukki,Grama Panchayat,G06001,Adimali,3,IRUMPUPALAM,സൗമ്യ അനിൽ,CPI,LDF,453,2020
Idukki,Grama Panchayat,G06001,Adimali,4,PLAKKAYAM,ഷിജി ഷിബു,CPI(M),LDF,464,2020
Idukki,Grama Panchayat,G06001,Adimali,5,14TH MILE,മേരി തോമസ് (സലോമി ടീച്ചർ),INL,LDF,532,2020
Idukki,Grama Panchayat,G06001,Adimali,6,MACHIPLAVU,ബാബു പി കുര്യാക്കോസ്,INC,UDF,721,2020
Idukki,Grama Panchayat,G06001,Adimali,7,CHATTUPARA,അനസ് ഇബ്രാഹിം,IND,OTH,888,2020
Idukki,Grama Panchayat,G06001,Adimali,8,ADIMALI NORTH,സി ഡി ഷാജി,CPI(M),LDF,421,2020
Idukki,Grama Panchayat,G06001,Adimali,9,THALAMALI,എം എസ്  ചന്ദ്രന്‍,CPI(M),LDF,463,2020
Idukki,Grama Panchayat,G06001,Adimali,10,KARIMKULAM,റ്റി എസ് സിദ്ദിഖ്,INC,UDF,562,2020
Idukki,Grama Panchayat,G06001,Adimali,11,POONJARKANDOM,രഞ്ജിത ആര്‍,KC(M),LDF,468,2020
Idukki,Grama Panchayat,G06001,Adimali,12,KOOMPANPARA,രാജു കെ കെ,CPI(M),LDF,792,2020
Idukki,Grama Panchayat,G06001,Adimali,13,200 ACRE,ജിന്‍സി മാത്യു,INC,UDF,533,2020
Idukki,Grama Panchayat,G06001,Adimali,14,MANNAMKALA,സനിത സജി,CPI,LDF,738,2020
Idukki,Grama Panchayat,G06001,Adimali,15,ADIMALI,ഷേര്‍ളി മാത്യു,CPI(M),LDF,591,2020
