District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,1,MANGALAM,പ്രസീദ സുധീര്‍,INC,UDF,360,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,2,N T P C,നിര്‍മ്മലാജോയി,CPI(M),LDF,504,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,3,KANAKAKKUNNU,രാജേഷ്,CPI(M),LDF,688,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,4,PATTOLI MARKET,ഹേമേഷ്,INC,UDF,553,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,5,KOCHIYUDE JETTY,അനിൽകുമാർ.റ്റി.പി,INC,UDF,587,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,6,VALIYAZHEECKAL,രശ്മി ര൦ഞ്ജിത്ത്,CPI(M),LDF,683,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,7,THARAYILKADAVU,എന്‍ സജീവന്‍,CPI(M),LDF,473,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,8,PERUMPALLY,റജിമോന്‍,CPI,LDF,523,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,9,PERUMPALLY NORTH,വിജയാംബിക,CPI(M),LDF,543,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,10,RAMANCHERRY,അമ്പിളി എല്‍,CPI(M),LDF,412,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,11,VATTACHAL,ജയാ പ്രസാദ്,INC,UDF,439,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,12,NALLANIKKAL,ബിനു പൊന്നൻ,IND,OTH,426,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,13,KALLIKKADU,ഹിമാഭാസി,INC,UDF,489,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,14,A K G NAGAR,സജൂ പ്രകാശ്,CPI(M),LDF,742,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,15,ARATTUPUZHA PHC WARD,ഷീബാ മന്‍സൂര്‍,CPI(M),LDF,517,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,16,ARATTUPUZHA  M.E.S.  WARD,അല്‍ അമീന്‍. എ,CPI(M),LDF,481,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,17,ARATTUPUZHA,മൈമൂനത്ത് ഫഹദ്,INC,UDF,538,2020
Alappuzha,Grama Panchayat,G04070,Aarattupuzha,18,S N MANDIRAM,എല്‍ മന്‍സൂര്‍,CPI,LDF,617,2020
Alappuzha,Grama Panchayat,G04040,Unknown,1,ALA,റ്റി  സി രാജീവ്,BJP,NDA,292,2020
