District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,1,MAYAM,തോമസ് മംഗലശേരി,INC,UDF,628,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,2,PANCHAYAT OFFICE WARD,ബിന്ദു ബിനു,INC,UDF,417,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,3,THODUMALA,അഖില  ഷിബു,IND,OTH,367,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,4,AMBOORI,ലാലി ജോണ്‍,INC,UDF,486,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,5,KOOTTAPPU,ബിന്ദു ബിനോയി,INC,UDF,317,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,6,THEKKUPARA,എം.നിസ്സാര്‍  ( നൗഷാദ് ),CPI,LDF,437,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,7,KANNANNOOR,ഷാജി,CPI(M),LDF,345,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,8,KUDAPPANAMOODU,അജികുമാര്‍,CPI(M),LDF,670,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,9,THUDIYAMKONAM,ലാലി സിബി,INC,UDF,404,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,10,PURUTHIPPARA,സുജ മോഹനൻ,INC,UDF,347,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,11,CHIRAYAKKODU,വല്‍സല രാജു,INC,UDF,483,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,12,KUTTAMALA,മോഹനദാസ് ലക്ഷ്മണന്‍,INC,UDF,412,2020
Thiruvananthapuram,Grama Panchayat,G01014,Amboori,13,KANDAMTHITTA,എൻ  ജയന്‍,INC,UDF,491,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,1,THEERTHAMKARA,വേങ്കവിള സജി,CPI,LDF,399,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,2,CHELA,അശ്വതി രഞ്ജിത്ത്,CPI(M),LDF,365,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,3,KALLIYODE,സജിം കൊല്ല,CPI(M),LDF,472,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,4,ERYANADE,എന്‍ ശ്രീകല,CPI(M),LDF,582,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,5,CHANDRAMANGALAM,കവിത പ്രവീൺ,CPI(M),LDF,324,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,6,ANADU TOWN,അജയകുമാര്‍ ആർ,INC,UDF,368,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,7,CHERUVELI,എ ബി കെ നാസര്‍,CPI(M),LDF,452,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,8,VANCHUVAM,റീന എസ്,CPI(M),LDF,484,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,9,MANNOORKONAM,പാണയം നിസാർ,CPI(M),LDF,592,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,10,THAZHNNAMALA,S സുമയ്യ,CPI,LDF,624,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,11,CHULLIMANOOR,ഷീബാ ബീവി,IUML,UDF,436,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,12,NETTARAKONAM,എസ് ഗോപാലകൃഷ്ണന്‍,INC,UDF,530,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,13,MANDAPAM,ഷൈലജ,CPI(M),LDF,560,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,14,PUTHANPALAM,കെ ലീലാമ്മ ടീച്ചർ,CPI(M),LDF,476,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,15,THIRICHITTOOR,K ശേഖരന്‍,INC,UDF,371,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,16,VETTAMPALLY,കൊല്ലങ്കാവ് ജി അനില്‍,CPI(M),LDF,535,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,17,VENKAVILA,A S ഷീജ,CPI,LDF,547,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,18,THANNIMOODE,ആനന്ദവല്ലി,CPI,LDF,355,2020
Thiruvananthapuram,Grama Panchayat,G01043,Anadu,19,IRINJAYAM,ഇരിഞ്ചയം  സനല്‍,CPI(M),LDF,452,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,1,KAYIKKARA  ASANSMARAKAM,വി. ലൈജു,CPI(M),LDF,310,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,2,NEDUGANDA,സരിത ബിജു,CPI(M),LDF,268,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,3,KAYIKKARA,ദിവ്യ ഗണേഷ്,INC,UDF,237,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,4,KAPALEESWARAM,സജി സുന്ദര്‍,CPI(M),LDF,402,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,5,MUDIPPURA,ബി.എന്‍. സൈജുരാജ്,CPI(M),LDF,470,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,6,PUTHEN NADA,ലിജ ബോസ്,CPI(M),LDF,710,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,7,VALIYAPALLI,ഡോണ്‍ ബോസ്കോ,CPI(M),LDF,314,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,8,POOTHURA,സ്റ്റീഫന്‍ ലൂവിസ്,CPI(M),LDF,536,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,9,CONVENT,സോഫിയ ഞ്ജാനദാസ്,CPI(M),LDF,444,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,10,PANCHAYAT OFFICE,ഫ്ളോറന്‍സ് ജോണ്‍സണ്‍,CPI(M),LDF,555,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,11,ANCHUTHENGU JUNCTION,ഷീമ,INC,UDF,486,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,12,MANNAKKULAM,യേശുദാസന്‍ സ്റ്റീഫന്‍,INC,UDF,293,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,13,MUNDUTHURA,ജൂഡ് ജോര്‍ജ്ജ്,INC,UDF,364,2020
Thiruvananthapuram,Grama Panchayat,G01061,Anchuthengu,14,MAMBALLI,മിനി ജൂഡ്,CPI(M),LDF,278,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,1,KARICHARA,അനൂജ,INC,UDF,325,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,2,VELLOOR,അർച്ചന ആർ,INC,UDF,543,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,3,KOITHUR KONAM,ഹരി,CPI(M),LDF,531,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,4,THIRUVELLOOR,എ എസ് വിജയ കുമാർ (ഒ.കെ),BJP,NDA,475,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,5,ANDOORKONAM,വൈഷ്ണ എം പി,CPI(M),LDF,445,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,6,KEEZHAVOOR,അനില്‍ കുമാര്‍  പി,BJP,NDA,569,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,7,PARAMBILPALAM,അഡ്വ. എ.ആർ. റഫീഖ്,CPI(M),LDF,382,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,8,PAICHIRA,ഹസീന അന്‍സര്‍,PDP,OTH,379,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,9,PALLICHA VEEDU,സിത്താര ഗണേഷ്,CPI,LDF,375,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,10,KUNNINAKAM,കെ സോമൻ,CPI(M),LDF,446,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,11,KANIYAPYURAM,രമ്യ സതീഷ്,BJP,NDA,367,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,12,ALUMMOODU,മാലിക് ജബ്ബാർ,CPI(M),LDF,460,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,13,THEKKEVILA,മണിമധു,CPI(M),LDF,662,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,14,VALIYA VEEDU,ബുഷ്റാ നവാസ്,INC,UDF,453,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,15,PALLIPURAM,കെ .മാജിദ,CPI,LDF,400,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,16,KANDAL,എ .കൃഷ്ണന്‍ കുട്ടി (ബാബു),INC,UDF,420,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,17,SREEPADAM,ബി മുരളി,INC,UDF,325,2020
Thiruvananthapuram,Grama Panchayat,G01027,ANDOORKONAM,18,MAITHANI,സണ്ണികുമാർ,CPI(M),LDF,400,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,1,VELLOORKONAM,സിന്ധു  ആര്‍  എസ്,INC,UDF,526,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,2,KOKKOTHAMANGALAM,ആർ കല,CPI(M),LDF,596,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,3,KALATHARA,കളത്തറ മധു,CPI,LDF,757,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,4,MUNDELA,ലീനാറാണി എസ്,INC,UDF,526,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,5,MAILAMOODU,കെ രമേഷ് ചന്ദ്രൻ,INC,UDF,503,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,6,ARUVIKKARA,ബി ഗീതാഹരികുമാർ,CPI,LDF,599,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,7,VEMBANOOR,ഷജിത,CPI(M),LDF,375,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,8,KADAMBANADU,അജേഷ് എല്‍ ജി,CPI,LDF,422,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,9,MANABOORU,ഐ  മിനി,CPI(M),LDF,524,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,10,BHAGAVATHIPURAM,അജിത് കുമാര്‍ വി,BJP,NDA,388,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,11,CHERIYAKONNY,എൻ മധുസൂദനന്‍ നായര്‍,CPI(M),LDF,420,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,12,IRAYAMCODE,രേണുകാ രവി,CPI,LDF,555,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,13,KACHANI,സതീഷ്​​കുമാര്‍ ജി,INC,UDF,764,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,14,KALATHUKAL,എൽ  ലേഖ,INC,UDF,636,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,15,MAILAM,മറിയക്കുട്ടി സി,CPI(M),LDF,685,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,16,PANDIYODE,ജഗൽ വിനായക് ജെ,CPI(M),LDF,410,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,17,IRUMBA,ടി കെ പ്രതാപ്കുമാര്‍,BJP,NDA,369,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,18,VATTAKULAM,മുഹമ്മദ് ഇല്യാസ് (എ എം ഇല്യാസ്),CPI(M),LDF,467,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,19,AZHIKODE,അലിഫിയ എസ്,CPI(M),LDF,603,2020
Thiruvananthapuram,Grama Panchayat,G01041,Aruvikkara,20,KARUMARAKODE,സജ്ജാത് എ,INC,UDF,701,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,1,KEEZHPALOOR,സരസ്വതിഅമ്മ ആര്‍,CPI(M),LDF,424,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,2,MEENANKAL,എം എൽ കിഷോര്‍,CPI(M),LDF,539,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,3,THEVIYARUKUNNU,സരസ്വതി പി,CPI(M),LDF,356,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,4,POTTANCHIRA,ഐത്തി അശോകന്‍,CPI,LDF,427,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,5,EANCHAPURI,ഈഞ്ചപുരി  രാജേന്ദ്രന്‍,KC(M)PJJ,UDF,576,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,6,KOKKOTTELA,ശ്രീരാഗ് എസ് വി,INC,UDF,560,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,7,PALAIKKONAM,രാധാകൃഷ്ണന്‍,IND,OTH,306,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,8,IRINCHAL,സനൂജ,CPI(M),LDF,459,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,9,PALLIVETTA,ആതിര ജെ,CPI(M),LDF,767,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,10,KANJIRAMMOODU,ഷീജ,CPI,LDF,370,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,11,KANAKKUZHI,അനില്‍ കുമാര്‍ എസ്,INC,UDF,403,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,12,CHOOZHA,ലേഖ,CPI(M),LDF,617,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,13,ARYANAD TOWN,വിജു മോഹന്‍ വി,CPI(M),LDF,457,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,14,KOTTAYKKAKOM,ശ്രീജ എസ്,INC,UDF,638,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,15,IRAVOOR,മോളി   കെ,CPI(M),LDF,305,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,16,VALIYAKALUNKU,കെ കെ.രതീഷ്,INC,UDF,600,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,17,PARANDODE,അനീഷ് . സി . ജെ,CPI(M),LDF,556,2020
Thiruvananthapuram,Grama Panchayat,G01035,Aryanad,18,PURUTHIPPARA,റീനാസുന്ദരം,CPI(M),LDF,414,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,1,KEEZHAROOR,രാജശേഖരന്‍ എസ്,CPI(M),LDF,561,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,2,ARYANCODE,സി .സിന്ധു,BJP,NDA,532,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,3,VELLANGAL,സുമല്‍ രാജു,INC,UDF,490,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,4,EDAVAL,വീരേന്ദ്ര കുമാര്‍ വി,INC,UDF,515,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,5,KALAYIL,ജീവല്‍ കുമാര്‍,CPI(M),LDF,555,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,6,CHILAMBARA,കെ വൈ ജോണി,INC,UDF,490,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,7,MANCHAMCODU,അല്‍ഫോന്‍സ ബി,CPI,LDF,461,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,8,CHEMBOOR,ഉഷ,INC,UDF,421,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,9,KARIKKOTTUKUZHI,ഗോപാലകൃഷ്ണന്‍ കെ,CPI(M),LDF,481,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,10,MANNAMKONAM,ഗിരിജ കുമാരി ഒ,CPI(M),LDF,559,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,11,THUDALI,ശശികല എസ്,CPI(M),LDF,422,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,12,MUKKOLAVILA,മുക്കോലവിള രാജേഷ്,BJP,NDA,643,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,13,MYLACHAL,ശശികല എസ്,CPI,LDF,424,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,14,KUTTIYAYANIKADU,എൽ .ഉഷ,CPI(M),LDF,378,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,15,KAVALLOOR,മഹേഷ് ജെ,CPI(M),LDF,428,2020
Thiruvananthapuram,Grama Panchayat,G01011,Aryankode,16,PASUVANNARA,കാവേരി യൂ.ആർ,CPI(M),LDF,490,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,1,RAMAPURAM,വി  ശ്രീകല,CPI(M),LDF,323,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,2,ATHIYANOOR,അനിക്കുട്ടന്‍ ആര്‍,BJP,NDA,677,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,3,ARANGAMUGAL,രമ  എസ് (ലേഖ),BJP,NDA,557,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,4,OORUTTUKALA,പി എസ്  മുരളി,BJP,NDA,940,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,5,KODANGAVILA,കൊടങ്ങാവിള  വിജയകുമാര്‍,JD(S),LDF,437,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,6,KAMUKINCODE,അഞ്ജു ബി എസ്,BJP,NDA,426,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,7,SASTHAMTHALA,സുധാമണി  സി  കെ,CPI(M),LDF,566,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,8,VENPAKAL,അഡ്വ: അനിത കെ,INC,UDF,502,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,9,BHASKAR NAGAR,എം കെ പ്രേംരാജ്,INC,UDF,547,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,10,ARANGAL,എസ്  മായാറാണി,BJP,NDA,400,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,11,PONGIL,ബീന ബി റ്റി,CPI(M),LDF,467,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,12,NELLIMOODE,ഷിജു കെ വി,INC,UDF,695,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,14,POOTHAMCODE,അജിത സി എസ്,CPI(M),LDF,454,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,15,MARUTHAMCODE,എസ് വിഷ്ണു,INC,UDF,774,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,16,SABARIMUTTAM,നിര്‍മ്മലകുമാരി കെ എസ്,INC,UDF,415,2020
Thiruvananthapuram,Grama Panchayat,G01015,Athiyannoor,17,THANNIMOODE,വി .പി സുനില്‍കുമാര്‍,INC,UDF,698,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,1,MADANVILA,നെസിയ സുധീർ,INC,UDF,519,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,2,AZHOOR TEMPLE,കെ. ഓമന,INC,UDF,438,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,3,GANAPATHIYAM KOVIL,ഷീബ,CPI(M),LDF,271,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,4,MAVINTE MOODU,കെ.സിന്ധു,BJP,NDA,250,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,5,KOALICHIRA,ആർ അനിൽ,CPI(M),LDF,610,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,6,AZHOOR L P S,ബി.ഷീജ,CPI(M),LDF,377,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,7,KRISHNAPURAM,അനില്‍കുമാര്‍ കെ എസ് നാഗർനട,BJP,NDA,287,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,8,MUTTAPPALAM,എസ് വി അനിലാല്‍,CPI(M),LDF,599,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,9,THETTICHIRA,സജിത്ത്,INC,UDF,663,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,10,GANDHI SMARAKAM,മനോഹരന്‍,IND,OTH,297,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,11,KANNUKAALI VANAM,ലതിക മണിരാജ്,CPI(M),LDF,279,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,12,NAALUMUKKU,റിജി റ്റി.കെ (മുന്ന),CPI(M),LDF,531,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,13,CHILAMPIL,ജയകുമാർ ബി,BJP,NDA,427,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,14,AKKARAVILA,ബി എസ് കവിത,CPI(M),LDF,651,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,15,PERUNGUZHY JUNCTION,ലിസ്സി,CPI(M),LDF,471,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,16,PANCHAYATH OFFICE,ആർ. അംബിക,CPI(M),LDF,462,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,17,RAILWAY STATION,സി. സുര,CPI(M),LDF,479,2020
Thiruvananthapuram,Grama Panchayat,G01031,AZHOOR,18,KOTTARAM THURUTHU,ഷാജഹാന്‍,CPI(M),LDF,380,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,1,ERUTHAVOOR,എം. രവീന്ദ്രന്‍,IND,OTH,518,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,2,RUSSELPURAM,എസ്‌ . രജിത്കുമാർ,CPI(M),LDF,596,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,3,PARAKKUZHI,സുനിത എസ്,BJP,NDA,483,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,4,PUNNACKADU,കെ.പി. ഷീല,CPI(M),LDF,557,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,5,THALAYAL,കെ .ഗോപിനാഥന്‍,CPI(M),LDF,429,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,6,PULLIYIL,പ്രസാദ് . എല്‍. വി,BJP,NDA,1028,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,7,TOWN WARD,സക്കീര്‍ഹുസൈന്‍,SDPI,OTH,318,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,8,THOPPU,ദേവി. ജെ. കെ,BJP,NDA,584,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,9,ANTHIYOOR,കെ . സുധാകരന്‍,CPI(M),LDF,393,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,10,RAMAPURAM,സിന്ധു. എസ്,INC,UDF,378,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,11,KOTTUKALKONAM,സുനില്‍കുമാര്‍. എൽ,BJP,NDA,411,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,12,PALACHALKONAM,ജെ. വല്‍സല കുമാരി,JD(S),LDF,553,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,13,PANAYARAKKUNNU,വല്‍സലകുമാരി. എൻ,CPI,LDF,485,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,14,NELLIVILA,എൽ. ജോസ്,INC,UDF,364,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,15,IDAMANAKKUZHI,മഞ്ജു. എസ്,BJP,NDA,352,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,16,R C THERUVU,അഡ്വ.    ഫ്രെഡറിക് ഷാജി,CPI(M),LDF,566,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,17,CHAMAVILA,വി. മോഹനന്‍,CPI(M),LDF,522,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,18,AYTHIYOOR,സുനിത. ആർ,BJP,NDA,471,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,19,MANALI,ഷാമിലാ ബീവി. ആര്‍,CPI(M),LDF,620,2020
Thiruvananthapuram,Grama Panchayat,G01021,BALARAMAPURAM,20,OFFICE WARD,അനിത. ആർ,CPI,LDF,546,2020
