District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Kasaragod,Grama Panchayat,G14023,Ajanur,1,MUKKOODU,ദീപ വിനോദൻ,CPI(M),LDF,721,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,2,PADIKKANAM,സുധ അശോകൻ,CPI(M),LDF,627,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,3,RAVANESHWARAM,തമ്പാൻ മക്കാക്കോട്ട്,CPI,LDF,852,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,4,RAMAGIRI,ദീപ പ്രവീൺ,CPI(M),LDF,1073,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,5,VELASHWARAM,കെ വി സുകുമാരൻ,CPI(M),LDF,1163,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,6,CHITHARI,സി പി സുബൈർ,IUML,UDF,728,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,7,MANIKKOTH,മുഹമ്മദ് കുഞ്ഞി (സുലൈമാൻ),IUML,UDF,945,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,8,MADIYAN,തുളസി വി വി,CPI(M),LDF,1017,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,9,VELLIKOTH,ശ്രീവിദ്യ കെ സി,CPI(M),LDF,872,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,10,MOOLAKANDAM,ഷിജി എം,CPI(M),LDF,691,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,11,PUTHIYAKANDAM,ഗീത ബാബുരാജ്,BJP,NDA,594,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,12,KATTUKULANGARA,പി കെ കാര്‍ത്ത്യായണി,INC,UDF,496,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,13,RAMNAGAR,സജി.കെ,BJP,NDA,593,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,14,PALLOT,അർജുൻ യോഗി  പി,BJP,NDA,668,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,15,KIZHAKKUMKARA,മൂലക്കണ്ടം പ്രഭാകരൻ,CPI(M),LDF,828,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,16,THULICHERY,എം വി രാഘവൻ,CPI(M),LDF,684,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,17,ATHINHAL,ഖാലിദ് അറബിക്കാടത്ത്,IUML,UDF,957,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,18,KOLAVAYAL,കുഞ്ഞാമിന സി,IUML,UDF,1027,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,19,ITTAMMAL,അപര്‍ണ കെ,CPI(M),LDF,738,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,20,AJANUR KADAPPURAM,സുമിത സി,INC,UDF,703,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,21,MUTTUMTHALA,അഹമ്മദ് നദീര്‍ കെ,IUML,UDF,704,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,22,POYYAKKARA,കാവ്യ ടി വി,CPI(M),LDF,826,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,23,MALLIKAMAD,രതീശൻ കെ (രതീഷ് ഗോവിന്ദൻ),BJP,NDA,823,2025
Kasaragod,Grama Panchayat,G14023,Ajanur,24,BARIKKAD,നിസാമുദ്ധീന്‍ സി എച്ച്,IUML,UDF,1125,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,1,MAJIR PALLAKKATTA,ഹരീശ,BJP,NDA,530,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,2,KILINGAR,ശങ്കര,BJP,NDA,736,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,3,NEERCHAL,ശ്യാമപ്രസാദ് സരളി,BJP,NDA,689,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,4,DEVARMETT,അന്നത്ത് ബീവി ബി എം,CPI(M),LDF,249,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,5,MOOKKAMPARA,അബ്ദുള്‍ ഹമീദ്  കെടഞ്ചി,IUML,UDF,622,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,6,KADAMANA,അവിനാശ്   വി റൈ,BJP,NDA,483,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,7,PALLATHADKA,ലീലാവതി,INC,UDF,488,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,8,MEDICAL COLLAGE WARD,ഉഷ കെ,BJP,NDA,493,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,9,CHALAKKODE,മധുസൂദനന്,BJP,NDA,362,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,10,VIDYAGIRI,ബാലകൃഷ്ണഷെട്ടി,BJP,NDA,494,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,11,BARADKA,ഫാത്തിമത്ത് ഫൗസിയ,IUML,UDF,607,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,12,BADIADKA,ഷാഹിന അൻവർ,IUML,UDF,451,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,13,PERADALA,അശ്വിനി കെ യം,BJP,NDA,438,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,14,KANYAPPADY,ഗംഗാധര ഗോളിയടുക്ക,INC,UDF,592,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,15,CHEDEKKAL,സുബൈദ,IUML,UDF,580,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,16,CHARLADKA,പ്രജ്ഞ ജയരാജ്,IUML,UDF,446,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,17,MANYA,കെ ശ്യാംപ്രസാദ് മാന്യ,INC,UDF,951,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,18,PUDUKKOLI,രജനി ജി ആര്,BJP,NDA,535,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,19,THALPANAJE,ബിന്ധ്യ എം,BJP,NDA,310,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,20,BELA,അശ്വതി,INC,UDF,440,2025
Kasaragod,Grama Panchayat,G14016,Badiadka,21,SEETHAMGOLI,മാഹിന് കേളോട്ട്,IUML,UDF,866,2025
Kasaragod,Grama Panchayat,G14029,Balal,1,EDATHOD,ജിത പി വി,INC,UDF,389,2025
Kasaragod,Grama Panchayat,G14029,Balal,2,ATHIKADAVU,ലത എ,INC,UDF,444,2025
Kasaragod,Grama Panchayat,G14029,Balal,3,BALAL,ശ്രീധരൻ സി വി,INC,UDF,434,2025
Kasaragod,Grama Panchayat,G14029,Balal,4,MARUTHUMKULAM,ചന്ദ്രന്‍ ടി വി,INC,UDF,510,2025
Kasaragod,Grama Panchayat,G14029,Balal,5,CHULLI,മിനി ആൻറണി,INC,UDF,437,2025
Kasaragod,Grama Panchayat,G14029,Balal,6,DARKHAS,ധന്യ സി,INC,UDF,548,2025
