District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Thrissur,Grama Panchayat,G08031,Adat ,1,CHITTILAPPILLY PADINJATTUMURI,രത്നവല്ലി സത്യൻ,INC,UDF,521,2025
Thrissur,Grama Panchayat,G08031,Adat ,2,CHITTILAPPILLY KIZHAKKUMURI,രാജീവ് (ചന്തു),INC,UDF,447,2025
Thrissur,Grama Panchayat,G08031,Adat ,3,KANNIKULAM,സിജി. സി. ജെ,CPI(M),LDF,443,2025
Thrissur,Grama Panchayat,G08031,Adat ,4,CHITTILAPPILLY GROUND,രഞ്ജിത കെ ആർ,CPI(M),LDF,423,2025
Thrissur,Grama Panchayat,G08031,Adat ,5,MULLAPOONTHADAM,സിമി അജിത് കുമാർ,CPI(M),LDF,346,2025
Thrissur,Grama Panchayat,G08031,Adat ,6,CHOORAKKATTUKKARA,കെ.കെ. ശങ്കരനാരായണൻ (പൊന്നു),CPI(M),LDF,564,2025
Thrissur,Grama Panchayat,G08031,Adat ,7,RAMANCHIRA,സുമിനി സുനിൽ,BJP,NDA,389,2025
Thrissur,Grama Panchayat,G08031,Adat ,8,MUTHUVARA,ശശിധരൻ. സി.എൻ,BJP,NDA,494,2025
Thrissur,Grama Panchayat,G08031,Adat ,9,AMBAKKAD,ടി.ഡി. വിൽ‌സൺ,INC,UDF,652,2025
Thrissur,Grama Panchayat,G08031,Adat ,10,PUTHISSERY,ഉഷ ശ്രീനിവാസൻ,CPI,LDF,458,2025
Thrissur,Grama Panchayat,G08031,Adat ,11,VILANGAN,ജോഫി സുനി,INC,UDF,468,2025
Thrissur,Grama Panchayat,G08031,Adat ,12,PURANATTUKKARA,ഡോജു ചെറുവത്തൂർ,CPI(M),LDF,416,2025
Thrissur,Grama Panchayat,G08031,Adat ,13,PARIKKAD,ആശ രമേഷ്,BJP,NDA,495,2025
Thrissur,Grama Panchayat,G08031,Adat ,14,VILAKKUMKAL,ശ്രീലക്ഷ്മി ഹരീഷ്,BJP,NDA,499,2025
Thrissur,Grama Panchayat,G08031,Adat ,15,SANSKRIT COLLEGE,അനിൽ അക്കര,INC,UDF,655,2025
Thrissur,Grama Panchayat,G08031,Adat ,16,MANIDAM,അജിത കൃഷ്ണൻ,INC,UDF,538,2025
Thrissur,Grama Panchayat,G08031,Adat ,17,UDALAKKAVU,ജിനോ ജേയ്ക്കബ്,INC,UDF,447,2025
Thrissur,Grama Panchayat,G08031,Adat ,18,KUNNUMPURAM,ജിത്തു അടാട്ട്,CPI(M),LDF,668,2025
Thrissur,Grama Panchayat,G08031,Adat ,19,AMBALAMKAVU,സദാശിവൻ. എം.എസ്,INC,UDF,518,2025
Thrissur,Grama Panchayat,G08031,Adat ,20,ADAT,ദേവസ്സി (സണ്ണി),INC,UDF,605,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,1,AMBALLUR,എം എൻ രാഗേഷ്,CPI(M),LDF,441,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,2,VENDORE WEST,കെ രാജേശ്വരി,INC,UDF,523,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,3,VENDORE NORTH,സോജിയ പിന്റോ,INC,UDF,400,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,4,VENDORE CENTRE,സനല്‍ മഞ്ഞളി,INC,UDF,571,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,5,MANNAMPETTA WEST,ഭാഗ്യവതി ചന്ദ്രൻ,INC,UDF,505,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,6,VATTANATHRA,കെ വിജീഷ്​​കുമാർ,CPI(M),LDF,595,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,7,PACHALIPPURAM,സുമ ഉണ്ണികൃഷ്ണൻ,CPI(M),LDF,635,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,8,POOKKODU,ഇ ഉഷാദേവി,CPI(M),LDF,627,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,9,MANNAMPETTA EAST,ലിറ്റി മേജോ,INC,UDF,454,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,10,CHUKKIRIKKUNNU,അലക്സ് ചുക്കിരി,INC,UDF,566,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,11,PALAKKUNNU,ഹരിദാസന്‍ കെ കെ,INC,UDF,370,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,12,PAYYAKKARA,ഷൈനി ജിജോ,INC,UDF,515,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,13,VARAKKARA,ജിന്‍സി ബിജു പുന്നക്കര,INC,UDF,740,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,14,PULINCHODE,സിനി ബിജു,INC,UDF,544,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,15,KALAKKALLU,വി കെ വിനീഷ്,CPI,LDF,594,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,16,THEKKEKKARA,സാഹിത്യ ജിതേഷ്,CPI,LDF,602,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,17,VALANJOOPADAM,ടി ടി ബെന്നി മാസ്റ്റർ,INC,UDF,522,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,18,CHUNGAM,സജന ഷിബു,CPI(M),LDF,469,2025
Thrissur,Grama Panchayat,G08062,Alagappanagar  ,19,ALAGAPPANAGAR,ടി എൽ പ്രിന്‍സൺ,INC,UDF,540,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,1,PANJAPPILLY,ടി എ വര്‍ഗ്ഗീസ് തുളുവത്ത്,INC,UDF,570,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,2,VADAKKUMMURY,ഡെയ്‌സി  വർഗ്ഗീസ്,INC,UDF,575,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,3,KALLETTUMKARA NORTH,മേരി ജോൺസൺ,INC,UDF,649,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,4,ANATHADAM,പി. സി. ഷണ്‍മുഖൻ പാലത്തിങ്കൽ,INC,UDF,803,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,5,KADALICHIRA,സിമ്മി പോൾ പീണിക്കപറമ്പിൽ,INC,UDF,657,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,6,THANIPPARA,ബിന്ദു ഷാജു,CPI,LDF,570,2025
Thrissur,Grama Panchayat,G08078,Aloor  ,7,URUMBANKUNNU,ഐ എൻ ബാബു,CPI(M),LDF,453,2025
