District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,1,Valiyaparamba,വേലായുധന്‍ ചമ്പയിൽ,INC,UDF,622,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,2,Pukayoor Kunnath,ശാദിയ ടീച്ചർ,IUML,UDF,748,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,3,Pukayoor,മുഹമ്മദ് ജാബിർ സി കെ,IUML,UDF,516,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,4,Kottamchal,സക്കീന ആലസ്സന്‍കുട്ടി,IUML,UDF,543,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,5,Puthiyangadi,റീന.എൻ,INC,UDF,553,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,6,Puthiyathpuraya,കദീജ ചെമ്പൻ,IUML,UDF,944,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,7,Palamadathil China,ശശി അരീക്കാട്ട് മാട്ടിൽ,IUML,UDF,872,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,8,Cheppyalam,ലൈല പുല്ലൂണി,IUML,UDF,1013,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,9,Kunnumpuram,റംസീന ഫിര്‍ദൗസ്,INC,UDF,740,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,10,Kodakkallu,ഉസ്മാൻ,IUML,UDF,855,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,11,Kakkadampuram,മുഹമ്മദ് കുട്ടി കെ സി,IUML,UDF,809,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,12,Karachinappuraya,അഖിലേഷ്,INC,UDF,607,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,13,AR Nagar Bazar,അഷ്​​ക്കര്‍ അലി,INC,UDF,548,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,14,Chendappuraya,എന്‍ വി നഫീസ ടീച്ചർ,INC,UDF,522,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,15,Ullattuparamba,സുനീറ പി.പി,IND,OTH,551,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,16,VK Padi,ജസീന പിലാത്തോടൻ,IUML,UDF,673,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,17,Thazhe V K Padi,റസീന പാരിപ്പറമ്പൻ,IUML,UDF,736,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,18,Irumbuchola,ഉമ്മു ഹബീബ  (ഹബീബ മന്‍സൂര്‍ ഒ സി),IUML,UDF,773,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,19,Kolappuram North,മുസ്ഥഫ പുള്ളിശ്ശേരി,INC,UDF,702,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,20,Kolappuram Central,അന്‍വര്‍ ഷാൻ ആവയിൽ,INC,UDF,752,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,21,Kolappuram South,മുഹമ്മദ് റിയാസ് കല്ലൻ,INC,UDF,948,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,22,Mampuram,അബ്ദുല്‍ റഷീദ് കൊണ്ടാണത്ത്,IUML,UDF,746,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,23,Vettathu Bazar,ഹസ്ന,IUML,UDF,760,2025
Malappuram,Grama Panchayat,G10072,Abdurehman Nagar,24,Palanthara,മുനവ്വർ,IND,OTH,610,2025
